time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,gate_1_opening,gate_1_outflow,canal_1_water_level,canal_1_outflow,canal_2_water_level,canal_2_outflow,gate_2_opening,gate_2_outflow,canal_3_water_level,canal_3_outflow,upstream_reservoir_inflow
1420.0,15.657203320499267,4.591822541835292,156572.03320499268,0.5,4.964722351010519,15.343130078620783,0.0,26.9631006770208,0.0,0.5,16.287718850756946,23.807783724622087,28.128999326344488,50.0
1430.0,15.702238598148256,4.964722351010519,157022.38598148257,0.5,5.308750946551934,15.343130078620783,0.0,26.9631006770208,0.0,0.5,15.736240797097986,24.03265406811267,28.108792936322835,50.0
1440.0,15.746929847201706,5.308750946551934,157469.29847201705,0.5,5.629405460457686,15.343130078620783,0.0,26.9631006770208,0.0,0.5,15.165139296000882,24.25730498203184,28.081364239896047,50.0
1450.0,15.791300441741248,5.629405460457686,157913.00441741248,0.5,5.930633195342135,15.343130078620783,0.0,26.9631006770208,0.0,0.5,14.572262903980755,24.481678499710377,28.046689709817098,50.0
1460.0,15.835369808545906,5.930633195342135,158353.69808545907,0.5,6.2153820481546935,15.343130078620783,0.0,26.9631006770208,0.0,0.5,13.954999551247651,24.70571632736208,28.00472845646278,50.0
1470.0,15.87915442649775,6.2153820481546935,158791.5442649775,0.5,6.485922511207208,15.343130078620783,0.0,26.9631006770208,0.0,0.5,13.310128615502425,24.92935970412793,27.955422095730988,50.0
1480.0,15.922668503986543,6.485922511207208,159226.68503986544,0.5,6.744047421445436,15.343130078620783,0.0,26.9631006770208,0.0,0.5,12.633605643387504,25.15254925855035,27.898694302802895,50.0
1490.0,15.965924456565098,6.744047421445436,159659.24456565097,0.5,6.9912018123545705,15.343130078620783,0.0,26.9631006770208,0.0,0.5,11.920238056413172,25.37522485901074,27.83445005754854,50.0
1500.0,16.00893325475274,6.9912018123545705,160089.33254752742,0.5,7.228570623770374,15.343130078620783,0.0,26.9631006770208,0.0,0.5,11.16317581145391,25.597325455551584,27.76257456760565,50.0
1510.0,16.05170468412897,7.228570623770374,160517.0468412897,0.5,7.457139869969089,15.343130078620783,0.0,26.9631006770208,0.0,0.5,10.35306908027297,25.818788910243804,27.68293183652732,50.0
1520.0,16.094247544259,7.457139869969089,160942.47544259002,0.5,7.677740468607114,15.343130078620783,0.0,26.9631006770208,0.0,0.5,9.47658100037449,26.039551812837274,27.595362824183706,50.0
1530.0,16.136569803790394,7.677740468607114,161365.69803790396,0.5,7.891080384289027,15.343130078620783,0.0,26.9631006770208,0.0,0.5,8.51352540732235,26.25954927781504,27.499683122220898,50.0
1540.0,16.178678723406108,7.891080384289027,161786.78723406108,0.5,8.097768682961517,15.343130078620783,0.0,26.9631006770208,0.0,0.5,7.430660388529954,26.47871471810053,27.395680035686095,50.0
1550.0,16.220580954723147,8.097768682961517,162205.80954723147,0.5,8.298333854245291,15.343130078620783,0.0,26.9631006770208,0.0,0.5,6.165598921115682,26.69697958944866,27.283108918516362,50.0
1560.0,16.262282620868902,8.298333854245291,162622.82620868902,0.5,8.493237987695409,15.343130078620783,0.0,26.9631006770208,0.0,0.5,4.570030957516773,26.914273097838358,27.161688548712156,50.0
1570.0,16.303789382881206,8.493237987695409,163037.89382881206,0.5,8.68288789507028,15.343130078620783,0.0,26.9631006770208,0.0,0.5,1.957546529265184,27.130521859740405,27.031095237755935,50.0
1580.0,16.345106494986133,8.68288789507028,163451.06494986135,0.5,8.867643946187323,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,27.345649501578098,26.89095522971171,50.0
1590.0,16.38623885103995,8.867643946187323,163862.38851039947,0.5,9.047827167859479,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,27.559576179384745,26.74083472583083,50.0
1600.0,16.42719102387209,9.047827167859479,164271.91023872088,0.5,9.223725005838077,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,27.772217991465574,26.580226510103774,50.0
1610.0,16.46796729886625,9.223725005838077,164679.6729886625,0.5,9.395596045215234,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,27.983486243726837,26.408531532658024,50.0
1620.0,16.508571702821037,9.395596045215234,165085.71702821035,0.5,9.563673910544834,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,28.193286505232365,26.225032688190943,50.0
1630.0,16.54900802891049,9.563673910544834,165490.0802891049,0.5,9.728170513448873,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,28.401517352143056,26.028855863836426,50.0
1640.0,16.589279858397042,9.728170513448873,165892.7985839704,0.5,9.889278776373978,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,28.608068622542678,25.81890879995268,50.0
1650.0,16.62939057962067,9.889278776373978,166293.90579620667,0.5,10.04717493221209,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,28.81281884463714,25.593777761807665,50.0
1660.0,16.669343404688455,10.04717493221209,166693.43404688456,0.5,10.20202047781668,15.343130078620783,0.0,26.9631006770208,0.0,0.5,0.0,29.01563111421007,25.351533696616215,50.0
1670.0,16.70914138421064,10.20202047781668,167091.41384210638,0.5,10.353963843026104,15.359449244315126,1.6319165694342614,26.9631006770208,0.0,0.5,0.0,29.216345559822248,25.089305701522445,50.0
1680.0,16.748849453432648,10.291930777993013,167488.49453432646,0.5,10.442228134432954,15.384863962250261,2.5414717935135287,26.9631006770208,0.0,0.5,0.0,29.41476185565466,24.802036979051405,50.0
1690.0,16.788503169976835,10.346283455811257,167885.03169976835,0.5,10.495599316970019,15.416775753442343,3.1911791192080883,26.9631006770208,0.0,0.5,0.0,29.610520851256332,24.469874450209197,50.0
1700.0,16.8281275655294,10.37560444743471,168281.275655294,0.5,10.524395004587781,15.454000987402111,3.72252339597676,26.9631006770208,0.0,0.5,0.0,29.803426214112918,24.113170357073255,50.0
1710.0,16.867742891540708,10.384673988692645,168677.42891540707,0.5,10.533302646216764,15.49582088314263,4.181989574051821,26.9631006770208,0.0,0.5,0.0,29.993429104361155,23.750361281029505,50.0
1720.0,16.907366551182996,10.376340357711923,169073.66551182995,0.5,10.525117767883073,15.541739108560982,4.591822541835292,26.9631006770208,0.0,0.5,0.0,30.180478754073064,23.3812062139887,50.0
1730.0,16.94701404222637,10.352508956623783,169470.1404222637,0.5,10.501713040930976,15.591386332071087,4.964722351010519,26.9631006770208,0.0,0.5,0.0,30.364522295971188,23.005442737265376,50.0
1740.0,16.986699505751425,10.31453647494577,169866.99505751426,0.5,10.464424392695133,15.644473841536607,5.308750946551934,26.9631006770208,0.0,0.5,0.0,30.545504572497784,22.622784565824322,50.0
1750.0,17.026436081852573,10.263423898854557,170264.36081852572,0.5,10.414240088455662,15.700767896141183,5.629405460457686,26.9631006770208,0.0,0.5,0.0,30.72336792211556,22.232918702221934,50.0
1760.0,17.066236158361946,10.199923490626283,170662.36158361947,0.5,10.351905583953393,15.760074228094604,5.930633195342135,26.9631006770208,0.0,0.5,0.0,30.898051939101332,21.835502123221687,50.0
1770.0,17.10611155524442,10.124603117524211,171061.11555244421,0.5,10.277986643050168,15.82222804857615,6.2153820481546935,26.9631006770208,0.0,0.5,0.0,31.06949320232757,21.430157903280055,50.0
1780.0,17.146073668135905,10.037887108516708,171460.73668135903,0.5,10.192909507253049,15.887087273688222,6.485922511207208,26.9631006770208,0.0,0.5,0.0,31.23762496756634,21.016470654845996,50.0
1790.0,17.186133585025775,9.940083110128114,171861.33585025775,0.5,10.096987397920788,15.954527747902675,6.744047421445436,26.9631006770208,0.0,0.5,0.0,31.40237681663684,20.593981133812132,50.0
1800.0,17.226302185018785,9.831400006988876,172263.02185018786,0.5,9.99043831995735,16.02443976602622,6.9912018123545705,26.9631006770208,0.0,0.5,0.0,31.563674255171744,20.16217981686332,50.0
1810.0,17.266590225245263,9.711959773523391,172665.90225245262,0.5,9.873396985815498,16.096725472263923,7.228570623770374,26.9631006770208,0.0,0.5,0.0,31.72143824878896,19.720499202151952,50.0
1820.0,17.30700842031018,9.58180493508272,173070.08420310178,0.5,9.745922519837215,16.171296870963616,7.457139869969089,26.9631006770208,0.0,0.5,0.0,31.875584684871495,19.26830451031694,50.0
1830.0,17.347567517684226,9.440902625952578,173475.67517684225,0.5,9.608002932692802,16.248074275649685,7.677740468607114,26.9631006770208,0.0,0.5,0.0,32.02602374376365,18.804882361519883,50.0
1840.0,17.388278371887388,9.289145796835722,173882.7837188739,0.5,9.459556938500604,16.326985079492577,7.891080384289027,26.9631006770208,0.0,0.5,0.0,32.172659158677945,18.329426864287004,50.0
1850.0,17.42915202006494,9.12635182245046,174291.5202006494,0.5,9.300433403670986,16.407962766322193,8.097768682961517,26.9631006770208,0.0,0.5,0.0,32.31538733752605,17.841022356012775,50.0
1860.0,17.470199761543554,8.952258521386144,174701.99761543554,0.5,9.130408500443584,16.490946104864644,8.298333854245291,26.9631006770208,0.0,0.5,0.0,32.45409698784936,17.338706290414326,50.0
1870.0,17.51143324416342,8.766517380132255,175114.3324416342,0.5,8.94918044807277,16.575878484741597,8.493237987695409,26.9631006770208,0.0,0.5,0.0,32.588667939118984,16.82136890870287,50.0
1880.0,17.552864560628628,8.568683534792534,175528.64560628627,0.5,8.756361529517504,16.6627073636923,8.68288789507028,26.9631006770208,0.0,0.5,0.0,32.71896968992504,16.287718850756946,50.0
1890.0,17.594506358859373,8.358201769254142,175945.06358859374,0.5,8.551466841467143,16.751383803154173,8.867643946187323,26.9631006770208,0.0,0.5,0.0,32.844859616301825,15.736240797097986,50.0
1900.0,17.63637197147176,8.13438738761218,176363.71971471762,0.5,8.333898934446244,16.84186207483277,9.047827167859479,26.9631006770208,0.0,0.5,0.0,32.966180730669834,15.165139296000882,50.0
1910.0,17.67847557123569,7.8964002360713765,176784.7557123569,0.5,8.102927075921475,16.93409932489115,9.223725005838077,26.9631006770208,0.0,0.5,0.0,33.08275883390168,14.572262903980755,50.0
1920.0,17.72083236197432,7.6432092613717915,177208.3236197432,0.5,7.857659241166367,17.028055285343303,9.395596045215234,26.9631006770208,0.0,0.5,0.0,33.19439883031166,13.954999551247651,50.0
1930.0,17.763458818391076,7.373543583244237,177634.58818391076,0.5,7.59700396693257,17.12369202444875,9.563673910544834,26.9631006770208,0.0,0.5,0.0,33.300879859235685,13.310128615502425,50.0
1940.0,17.806372994657128,7.08582373394891,178063.7299465713,0.5,7.319617649983737,17.22097372958324,9.728170513448873,26.9631006770208,0.0,0.5,0.0,33.40194870438278,12.633605643387504,50.0
1950.0,17.849594931930728,6.778062726398952,178495.94931930728,0.5,7.023830291246432,17.31986651734698,9.889278776373978,26.9631006770208,0.0,0.5,0.0,33.497310608834084,11.920238056413172,50.0
1960.0,17.893147212490764,6.44771943996732,178931.47212490762,0.5,6.707538218667419,17.420338266669102,10.04717493221209,26.9631006770208,0.0,0.5,0.0,33.58661601532572,11.16317581145391,50.0
1970.0,17.937055739264352,6.091473226411161,179370.5573926435,0.5,6.368044224820931,17.52235847144727,10.20202047781668,26.9631006770208,0.0,0.5,0.0,33.669440567967904,10.35306908027297,50.0
1980.0,17.981350878040946,5.704861223402778,179813.50878040947,0.5,6.001810066094372,17.62589810987753,10.353963843026104,26.9631006770208,0.0,0.5,0.0,33.7452532159709,9.47658100037449,50.0
1990.0,18.026069217956707,5.281660084241031,180260.69217956706,0.5,5.604054653735443,17.73032039122186,10.442228134432954,26.9631006770208,0.0,0.5,0.0,33.81336141922948,8.51352540732235,50.0
2000.0,18.07125150398407,4.817713972637938,180712.51503984068,0.5,5.172646685167876,17.83527638439156,10.495599316970019,26.9631006770208,0.0,0.5,0.0,33.87280670233772,7.430660388529954,50.0
2010.0,18.11694809517411,4.303408809957541,181169.4809517411,0.5,4.701658841538224,17.940520334437437,10.524395004587781,26.9631006770208,0.0,0.5,0.0,33.922131493706644,6.165598921115682,50.0
2020.0,18.163227067001333,3.721028172778867,181632.27067001333,0.5,4.180672717591581,18.045853360899606,10.533302646216764,26.9631006770208,0.0,0.5,0.0,33.95869174136678,4.570030957516773,50.0
2030.0,18.210192023598864,3.035043402467836,182101.92023598865,0.5,3.591280864627239,18.151104538578437,10.525117767883073,26.9631006770208,0.0,0.5,0.0,33.9743521136009,1.957546529265184,50.0
2040.0,18.2580386109992,2.153412599666662,182580.386109992,0.5,2.8969269931397164,18.256121668987745,10.501713040930976,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2050.0,18.307650742968733,0.3878680304678327,183076.5074296873,0.5,2.010970344392941,18.360765912914697,10.464424392695133,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2060.0,18.34765074296873,10.0,183476.5074296873,0.5,0.0,18.464908313799253,10.414240088455662,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2070.0,18.38765074296873,10.0,183876.5074296873,0.5,0.0,18.568427369638787,10.351905583953393,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2080.0,18.42765074296873,10.0,184276.5074296873,0.5,0.0,18.67120723606929,10.277986643050168,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2090.0,18.46765074296873,10.0,184676.5074296873,0.5,0.0,18.77313633114182,10.192909507253049,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2100.0,18.50765074296873,10.0,185076.5074296873,0.5,0.0,18.874106205121027,10.096987397920788,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2110.0,18.54765074296873,10.0,185476.5074296873,0.5,0.0,18.9740105883206,9.99043831995735,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2120.0,18.58765074296873,10.0,185876.5074296873,0.5,0.0,19.072744558178755,9.873396985815498,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2130.0,18.627650742968733,10.0,186276.5074296873,0.5,0.0,19.170203783377126,9.745922519837215,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2140.0,18.667650742968732,10.0,186676.5074296873,0.5,0.0,19.266283812704053,9.608002932692802,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2150.0,18.70765074296873,10.0,187076.5074296873,0.5,0.0,19.36087938208906,9.459556938500604,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2160.0,18.74765074296873,10.0,187476.5074296873,0.5,0.0,19.45388371612577,9.300433403670986,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2170.0,18.78765074296873,10.0,187876.5074296873,0.5,0.0,19.545187801130204,9.130408500443584,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2180.0,18.82765074296873,10.0,188276.5074296873,0.5,0.0,19.63467960561093,8.94918044807277,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2190.0,18.86765074296873,10.0,188676.5074296873,0.5,0.0,19.722243220906105,8.756361529517504,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2200.0,18.90765074296873,10.0,189076.5074296873,0.5,0.0,19.807757889320776,8.551466841467143,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2210.0,18.947650742968733,10.0,189476.5074296873,0.5,0.0,19.891096878665238,8.333898934446244,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2220.0,18.987650742968732,10.0,189876.5074296873,0.5,0.0,19.97212614942445,8.102927075921475,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2230.0,19.02765074296873,10.0,190276.5074296873,0.5,0.0,20.050702741836115,7.857659241166367,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2240.0,19.06765074296873,10.0,190676.5074296873,0.5,0.0,20.12667278150544,7.59700396693257,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2250.0,19.10765074296873,10.0,191076.5074296873,0.5,0.0,20.19986895800528,7.319617649983737,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2260.0,19.14765074296873,10.0,191476.5074296873,0.5,0.0,20.270107260917744,7.023830291246432,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2270.0,19.187650742968728,10.0,191876.5074296873,0.5,0.0,20.337182643104416,6.707538218667419,26.9631006770208,0.0,0.5,0.0,33.9743521136009,0.0,50.0
2280.0,19.22765074296873,10.0,192276.5074296873,0.5,0.0,20.400863085352626,6.368044224820931,26.979419842715142,1.6319165694342614,0.5,0.0,33.9743521136009,0.0,50.0
2290.0,19.26765074296873,10.0,192676.5074296873,0.5,0.0,20.46088118601357,6.001810066094372,27.004834560650277,2.5414717935135287,0.5,0.0,33.9743521136009,0.0,50.0
2300.0,19.307650742968733,10.0,193076.5074296873,0.5,0.0,20.516921732550923,5.604054653735443,27.036746351842357,3.1911791192080883,0.5,0.0,33.9743521136009,0.0,50.0
2310.0,19.34765074296873,10.0,193476.5074296873,0.5,0.0,20.568648199402602,5.172646685167876,27.073971585802123,3.72252339597676,0.5,0.0,33.9743521136009,0.0,50.0
2320.0,19.38765074296873,10.0,193876.5074296873,0.5,0.0,20.615664787817984,4.701658841538224,27.11579148154264,4.181989574051821,0.5,0.0,33.9743521136009,0.0,50.0
2330.0,19.42765074296873,10.0,194276.5074296873,0.5,0.0,20.6574715149939,4.180672717591581,27.161709706960995,4.591822541835292,0.5,0.0,33.9743521136009,0.0,50.0
2340.0,19.46765074296873,10.0,194676.5074296873,0.5,0.0,20.693384323640174,3.591280864627239,27.2113569304711,4.964722351010519,0.5,0.0,33.9743521136009,0.0,50.0
2350.0,19.50765074296873,10.0,195076.5074296873,0.5,0.0,20.722353593571572,2.8969269931397164,27.26444443993662,5.308750946551934,0.5,0.0,33.9743521136009,0.0,50.0
2360.0,19.54765074296873,10.0,195476.5074296873,0.5,0.0,20.7424632970155,2.010970344392941,27.3207384945412,5.629405460457686,0.5,0.0,33.9743521136009,0.0,50.0
2370.0,19.58765074296873,10.0,195876.5074296873,0.5,0.0,20.7424632970155,0.0,27.380044826494622,5.930633195342135,0.5,0.0,33.9743521136009,0.0,50.0
2380.0,19.627650742968733,10.0,196276.5074296873,0.5,0.0,20.7424632970155,0.0,27.44219864697617,6.2153820481546935,0.5,0.0,33.9743521136009,0.0,50.0
2390.0,19.667650742968732,10.0,196676.5074296873,0.5,0.0,20.7424632970155,0.0,27.507057872088243,6.485922511207208,0.5,0.0,33.9743521136009,0.0,50.0
2400.0,19.70765074296873,10.0,197076.5074296873,0.5,0.0,20.7424632970155,0.0,27.574498346302697,6.744047421445436,0.5,0.0,33.9743521136009,0.0,50.0
2410.0,19.74765074296873,10.0,197476.5074296873,0.5,0.0,20.7424632970155,0.0,27.644410364426243,6.9912018123545705,0.5,0.0,33.9743521136009,0.0,50.0
2420.0,19.78765074296873,10.0,197876.5074296873,0.5,0.0,20.7424632970155,0.0,27.716696070663946,7.228570623770374,0.5,0.0,33.9743521136009,0.0,50.0
2430.0,19.82765074296873,10.0,198276.5074296873,0.5,0.0,20.7424632970155,0.0,27.79126746936364,7.457139869969089,0.5,0.0,33.9743521136009,0.0,50.0
2440.0,19.86765074296873,10.0,198676.5074296873,0.5,0.0,20.7424632970155,0.0,27.86804487404971,7.677740468607114,0.5,0.0,33.9743521136009,0.0,50.0
2450.0,19.90765074296873,10.0,199076.5074296873,0.5,0.0,20.7424632970155,0.0,27.9469556778926,7.891080384289027,0.5,0.0,33.9743521136009,0.0,50.0
2460.0,19.947650742968733,10.0,199476.5074296873,0.5,0.0,20.7424632970155,0.0,28.027933364722216,8.097768682961517,0.5,0.0,33.9743521136009,0.0,50.0
2470.0,19.987650742968732,10.0,199876.5074296873,0.5,0.0,20.7424632970155,0.0,28.110916703264667,8.298333854245291,0.5,0.0,33.9743521136009,0.0,50.0
2480.0,20.02765074296873,10.0,200276.5074296873,0.5,0.0,20.7424632970155,0.0,28.19584908314162,8.493237987695409,0.5,0.0,33.9743521136009,0.0,50.0
2490.0,20.06765074296873,10.0,200676.5074296873,0.5,0.0,20.7424632970155,0.0,28.282677962092322,8.68288789507028,0.5,0.0,33.9743521136009,0.0,50.0
2500.0,20.10765074296873,10.0,201076.5074296873,0.5,0.0,20.7424632970155,0.0,28.371354401554196,8.867643946187323,0.5,0.0,33.9743521136009,0.0,50.0
2510.0,20.14765074296873,10.0,201476.5074296873,0.5,0.0,20.7424632970155,0.0,28.46183267323279,9.047827167859479,0.5,0.0,33.9743521136009,0.0,50.0
2520.0,20.187650742968728,10.0,201876.5074296873,0.5,0.0,20.7424632970155,0.0,28.554069923291173,9.223725005838077,0.5,0.0,33.9743521136009,0.0,50.0
2530.0,20.22765074296873,10.0,202276.5074296873,0.5,0.0,20.7424632970155,0.0,28.648025883743326,9.395596045215234,0.5,0.0,33.9743521136009,0.0,50.0
2540.0,20.26765074296873,10.0,202676.5074296873,0.5,0.0,20.7424632970155,0.0,28.743662622848774,9.563673910544834,0.5,0.0,33.9743521136009,0.0,50.0
2550.0,20.307650742968733,10.0,203076.5074296873,0.5,0.0,20.7424632970155,0.0,28.840944327983262,9.728170513448873,0.5,0.0,33.9743521136009,0.0,50.0
2560.0,20.34765074296873,10.0,203476.5074296873,0.5,0.0,20.7424632970155,0.0,28.939837115747004,9.889278776373978,0.5,0.0,33.9743521136009,0.0,50.0
2570.0,20.38765074296873,10.0,203876.5074296873,0.5,0.0,20.7424632970155,0.0,29.040308865069125,10.04717493221209,0.5,0.0,33.9743521136009,0.0,50.0
2580.0,20.42765074296873,10.0,204276.5074296873,0.5,0.0,20.7424632970155,0.0,29.142329069847293,10.20202047781668,0.5,0.0,33.9743521136009,0.0,50.0
2590.0,20.46765074296873,10.0,204676.5074296873,0.5,0.0,20.7424632970155,0.0,29.245868708277552,10.353963843026104,0.5,0.0,33.9743521136009,0.0,50.0
2600.0,20.50765074296873,10.0,205076.5074296873,0.5,0.0,20.7424632970155,0.0,29.350290989621882,10.442228134432954,0.5,0.0,33.9743521136009,0.0,50.0
2610.0,20.54765074296873,10.0,205476.5074296873,0.5,0.0,20.7424632970155,0.0,29.455246982791582,10.495599316970019,0.5,0.0,33.9743521136009,0.0,50.0
2620.0,20.58765074296873,10.0,205876.5074296873,0.5,0.0,20.7424632970155,0.0,29.56049093283746,10.524395004587781,0.5,0.0,33.9743521136009,0.0,50.0
2630.0,20.627650742968733,10.0,206276.5074296873,0.5,0.0,20.7424632970155,0.0,29.66582395929963,10.533302646216764,0.5,0.0,33.9743521136009,0.0,50.0
2640.0,20.667650742968732,10.0,206676.5074296873,0.5,0.0,20.7424632970155,0.0,29.77107513697846,10.525117767883073,0.5,0.0,33.9743521136009,0.0,50.0
2650.0,20.70765074296873,10.0,207076.5074296873,0.5,0.0,20.7424632970155,0.0,29.87609226738777,10.501713040930976,0.5,0.0,33.9743521136009,0.0,50.0
2660.0,20.74765074296873,10.0,207476.5074296873,0.5,0.6380523163577062,20.7424632970155,0.0,29.98073651131472,10.464424392695133,0.5,0.0,33.9743521136009,0.0,50.0
2670.0,20.797012690652373,0.6380523163577062,207970.12690652374,0.5,2.0690665558704797,20.7424632970155,0.0,30.084878912199276,10.414240088455662,0.5,0.0,33.9743521136009,0.0,50.0
2680.0,20.8449436240965,2.0690665558704797,208449.43624096503,0.5,2.83595769878835,20.7424632970155,0.0,30.18839796803881,10.351905583953393,0.5,0.0,33.9743521136009,0.0,50.0
2690.0,20.892107666397713,2.83595769878835,208921.07666397715,0.5,3.4269651455939876,20.7424632970155,0.0,30.291177834469313,10.277986643050168,0.5,0.0,33.9743521136009,0.0,50.0
2700.0,20.938680701252117,3.4269651455939876,209386.8070125212,0.5,3.924174038506659,20.7424632970155,0.0,30.393106929541844,10.192909507253049,0.5,0.0,33.9743521136009,0.0,50.0
2710.0,20.984756527213612,3.924174038506659,209847.56527213613,0.5,4.360639024953542,20.7424632970155,0.0,30.49407680352105,10.096987397920788,0.5,0.0,33.9743521136009,0.0,50.0
2720.0,21.030395888188657,4.360639024953542,210303.9588818866,0.5,4.753624906875731,20.7424632970155,0.0,30.593981186720622,9.99043831995735,0.5,0.0,33.9743521136009,0.0,50.0
2730.0,21.075642263281782,4.753624906875731,210756.42263281782,0.5,5.11350029554881,20.7424632970155,0.0,30.692715156578778,9.873396985815498,0.5,0.0,33.9743521136009,0.0,50.0
2740.0,21.120528762986233,5.11350029554881,211205.28762986235,0.5,5.4470705676889315,20.7424632970155,0.0,30.79017438177715,9.745922519837215,0.5,0.0,33.9743521136009,0.0,50.0
2750.0,21.165081692418546,5.4470705676889315,211650.81692418546,0.5,5.759087746443094,20.7424632970155,0.0,30.886254411104076,9.608002932692802,0.5,0.0,33.9743521136009,0.0,50.0
2760.0,21.209322604672103,5.759087746443094,212093.22604672104,0.5,6.05302556288094,20.7424632970155,0.0,30.980849980489083,9.459556938500604,0.5,0.0,33.9743521136009,0.0,50.0
2770.0,21.253269579109222,6.05302556288094,212532.69579109224,0.5,6.331514591210799,20.7424632970155,0.0,31.073854314525793,9.300433403670986,0.5,0.0,33.9743521136009,0.0,50.0
2780.0,21.29693806451801,6.331514591210799,212969.38064518012,0.5,6.596603652910858,20.7424632970155,0.0,31.165158399530227,9.130408500443584,0.5,0.0,33.9743521136009,0.0,50.0
2790.0,21.3403414608651,6.596603652910858,213403.41460865102,0.5,6.849925422872619,20.7424632970155,0.0,31.254650204010954,8.94918044807277,0.5,0.0,33.9743521136009,0.0,50.0
2800.0,21.38349153544223,6.849925422872619,213834.9153544223,0.5,7.092805943470439,20.7424632970155,0.0,31.342213819306128,8.756361529517504,0.5,0.0,33.9743521136009,0.0,50.0
2810.0,21.42639872949876,7.092805943470439,214263.9872949876,0.5,7.326339655058741,20.7424632970155,0.0,31.4277284877208,8.551466841467143,0.5,0.0,33.9743521136009,0.0,50.0
2820.0,21.469072389843703,7.326339655058741,214690.72389843702,0.5,7.551442352634183,20.7424632970155,0.0,31.51106747706526,8.333898934446244,0.5,0.0,33.9743521136009,0.0,50.0
2830.0,21.51152094749107,7.551442352634183,215115.2094749107,0.5,7.768889522275547,20.7424632970155,0.0,31.592096747824474,8.102927075921475,0.5,0.0,33.9743521136009,0.0,50.0
2840.0,21.553752057968794,7.768889522275547,215537.52057968793,0.5,7.979344707406392,20.7424632970155,0.0,31.67067334023614,7.857659241166367,0.5,0.0,33.9743521136009,0.0,50.0
2850.0,21.595772713261386,7.979344707406392,215957.72713261386,0.5,8.18338090198526,20.7424632970155,0.0,31.746643379905464,7.59700396693257,0.5,0.0,33.9743521136009,0.0,50.0
2860.0,21.6375893323594,8.18338090198526,216375.893323594,0.5,8.381496957810654,20.7424632970155,0.0,31.819839556405302,7.319617649983737,0.5,0.0,33.9743521136009,0.0,50.0
2870.0,21.67920783540159,8.381496957810654,216792.0783540159,0.5,8.574130356633283,20.7424632970155,0.0,31.890077859317767,7.023830291246432,0.5,0.0,33.9743521136009,0.0,50.0
2880.0,21.720633705044957,8.574130356633283,217206.33705044957,0.5,8.761667285520018,20.7424632970155,0.0,31.95715324150444,6.707538218667419,0.5,0.0,33.9743521136009,0.0,50.0
2890.0,21.76187203775944,8.761667285520018,217618.72037759438,0.5,8.94445068037072,20.7424632970155,0.0,32.02083368375265,6.368044224820931,0.5,0.0,33.9743521136009,0.0,50.0
2900.0,21.80292758707907,8.94445068037072,218029.27587079068,0.5,9.122786717017382,20.7424632970155,0.0,32.08085178441359,6.001810066094372,0.5,0.0,33.9743521136009,0.0,50.0
2910.0,21.84380480036205,9.122786717017382,218438.0480036205,0.5,9.296950101115808,20.7424632970155,0.0,32.13689233095094,5.604054653735443,0.5,0.0,33.9743521136009,0.0,50.0
2920.0,21.88450785026093,9.296950101115808,218845.07850260934,0.5,9.467188417830362,20.7424632970155,0.0,32.18861879780262,5.172646685167876,0.5,0.0,33.9743521136009,0.0,50.0
